Cell Line,ID,Titer_group,Titer_category,Run Time (hr),input_index,glc,glc_after,glc_feed,osmo,vcd,lac,mu,qglc_poly,qlac_poly,base
CL G,831909,Bottom 20%,2,200,27,30.513576833411,30.513576833411,0.0,379.7656384175153,3.925296849149847,41.918961992594326,-0.0021611360213051,0.1357577461077421,0.0871946731369111,359960.3186
CL G,831909,Bottom 20%,2,210,28,24.5664001309975,24.5664001309975,0.0,392.49559818488007,3.64774823579796,46.04945845755483,-0.0028650484904492,0.1361168509564586,0.1053937369124275,404560.13
CL G,831909,Bottom 20%,2,220,29,18.4570693343546,18.4570693343546,0.0,406.68200670313,3.370145310254815,49.85609431174472,-0.0047558523079255,0.1404977097169685,0.1285743246850373,444727.718499999
CL G,831909,Bottom 20%,2,230,30,13.8406081285108,13.8406081285108,0.0,421.0358440634549,3.104196395533524,53.13539276471558,-0.0082941767166203,0.1605183618521905,0.1708906521821854,478015.9024
CL G,831909,Bottom 20%,2,240,31,9.69660066942571,33.6975531983937,24.00095252896799,433.2212244918813,2.879894446909069,55.8624144782192,-0.0139918823060359,0.1917969901116489,0.234490544290869,512877.476499999
CL G,831909,Bottom 20%,2,250,32,29.611078420924,29.611078420924,0.0,441.7669648476536,2.695865200973395,57.97454769251124,-0.0224120610122915,0.242263548404859,0.3365017841548399,537552.4542
2000L,831910,Middle 60%,0,0,0,40.5080755622904,,0.0,283.605654,0.104434159,0.0,0.0881280154640528,1.016819013224491,1.797419474448077,134.830080999999
2000L,831910,Middle 60%,0,10,1,39.4272002431226,39.4272002431226,0.0,284.4230926,0.161152598,1.98401271092362,0.0362780991348351,0.6534549985735177,1.809331829899652,0.0
2000L,831910,Middle 60%,0,20,2,38.3463249239547,38.3463249239547,0.0,285.2405313,0.217871038,5.77780469582593,0.0226544365010216,0.5248308652824832,1.658826219230449,0.0
2000L,831910,Middle 60%,0,30,3,37.2168256011456,37.2168256011456,0.0,285.8160663,0.282574111,9.57159668072824,0.0266879540507804,0.4717667238570271,1.405673667050829,33.925226
2000L,831910,Middle 60%,0,40,4,35.5588107473523,35.5588107473523,0.0,283.2224063,0.437969788,13.3653886656305,0.0340314293146583,0.3703379245315801,0.9109507680592728,1427.150438
2000L,831910,Middle 60%,0,50,5,33.9007958991096,33.9007958991096,0.0,280.6287464,0.593365464,17.1591806505328,0.0365594908655814,0.3387604043299279,0.6179934565123762,4084.687901
2000L,831910,Middle 60%,0,60,6,31.5987084915295,31.5987084915295,0.0,284.3839212,0.972106944,20.7206597912966,0.0323686183188541,0.2569107964391618,0.3090073233179347,8581.809025
CL G,831910,Middle 60%,0,0,7,52.3570123837119,52.3570123837119,0.0,319.04545909629644,1.0358731514884696,17.580033667110463,0.0243472020949879,0.1406512982060487,0.3816832166977083,0.0
CL G,831910,Middle 60%,0,10,8,51.7477858300584,51.7477858300584,0.0,317.00234327969736,1.3157066934164992,19.897320738717674,0.0256882878724829,0.1338173211444318,0.253998095039834,0.0
CL G,831910,Middle 60%,0,20,9,50.4250507282577,50.4250507282577,0.0,314.0343474415043,1.680596339788646,22.764423385824724,0.0256469449017687,0.1211337332198397,0.16289259006075,0.0
CL G,831910,Middle 60%,0,30,10,48.5007717644707,48.5007717644707,0.0,312.3223251048739,2.1729158724060835,25.593545367283845,0.024519648106005,0.1025226038640038,0.0975953695195787,0.0
CL G,831910,Middle 60%,0,40,11,46.5215058060791,46.5215058060791,0.0,310.4738042903938,2.6932350275985755,28.113030360746684,0.022576047253026,0.0865798507559717,0.057578201117942,801.192779
CL G,831910,Middle 60%,0,50,12,44.1844024234552,44.1844024234552,0.0,309.26309085913766,3.202037155422337,29.993474077444013,0.0200589669553399,0.0758678973492604,0.0342928021600644,15685.50675
CL G,831910,Middle 60%,0,60,13,40.4105239625657,40.4105239625657,0.0,309.98811029096777,3.693589012679867,31.00335343786063,0.0171844066701296,0.0677006149775847,0.0198319081548558,31037.87272
CL G,831910,Middle 60%,0,70,14,37.5422136481715,37.5422136481715,0.0,312.97931560153603,4.114176711948449,31.093995783596384,0.0141415406992522,0.0620114279187223,0.0108384498063749,40676.4098
CL G,831910,Middle 60%,0,80,15,34.6219410816049,58.9406040561674,24.3186629745625,317.4409325556533,4.430636006773533,30.289041228926777,0.0110927181892392,0.0643662842895942,0.0057089188960472,46662.83161
CL G,831910,Middle 60%,0,90,16,55.9491286995714,55.9491286995714,0.0,321.94014777919534,4.655526788141536,28.16812441373652,0.0081734631312963,0.065497150980338,0.0018655941390075,49263.60992
CL G,831910,Middle 60%,0,100,17,54.7745367847865,54.7745367847865,0.0,326.4430444795158,4.80938383388192,26.44105418716337,0.0054924743613038,0.0631997427970739,-0.0006496394998181,50317.77458
CL G,831910,Middle 60%,0,110,18,51.5932392815115,51.5932392815115,0.0,329.81561954722486,4.899777546598174,25.493303508793517,0.0031316255598162,0.0656990156627671,-0.0020245238032648,51798.62671
CL G,831910,Middle 60%,0,120,19,49.6097306889584,49.6097306889584,0.0,330.2162579953576,4.928711590233479,25.23064524796775,0.0011459652520624,0.0725922061646259,-0.0025763965478992,56712.03964
CL G,831910,Middle 60%,0,130,20,46.8238915384444,46.8238915384444,0.0,324.2650024926812,4.884102643391494,25.395906380594997,-0.0004362831920543,0.068306151413517,-0.0017795695095137,66368.61214
CL G,831910,Middle 60%,0,140,21,44.0661576134017,44.0661576134017,0.0,318.08067388220405,4.844925045626987,25.91411722473321,-0.0016137215579565,0.0702657443824819,-0.0002655117180374,81363.90991
CL G,831910,Middle 60%,0,150,22,40.4587577654921,40.4587577654921,0.0,313.04556628641114,4.829560704870531,26.97615456569972,-0.0024117767863922,0.0753672871923834,0.002291991154608,99088.73078
CL G,831910,Middle 60%,0,160,23,36.0978721940984,36.0978721940984,0.0,309.68941355057655,4.808045080878488,28.79224611760136,-0.0028827009734351,0.0761158197370141,0.0057757217742517,118723.7022
CL G,831910,Middle 60%,0,170,24,31.67771453074,31.67771453074,0.0,309.8385517232269,4.718963957320704,30.821880660210446,-0.0031055713704846,0.0785726192597108,0.0103895349405321,142479.9277
CL G,831910,Middle 60%,0,180,25,24.7933008781278,24.7933008781278,0.0,313.18879480278787,4.582963934137968,32.633589860161244,-0.0031862903842655,0.0847619271862265,0.0168887870080076,171589.3408
CL G,831910,Middle 60%,0,190,26,21.2182923188791,21.2182923188791,0.0,318.5972062013182,4.404114046044271,34.231465365770774,-0.0032575855768287,0.0899210942938424,0.0249003785790193,194337.0194
CL G,831910,Middle 60%,0,200,27,16.5008416372477,40.1074478748579,23.606606237610197,324.9975268800542,4.15426491353762,35.837395641539445,-0.0034790096655504,0.0936135145506667,0.0342015401590547,212648.7855
CL G,831910,Middle 60%,0,210,28,37.1159725182619,37.1159725182619,0.0,331.7988449759688,3.8668527895783096,37.20927548255436,-0.0040369405231326,0.0935127565432438,0.0434677737949773,239844.2827
CL G,831910,Middle 60%,0,220,29,34.7518857490175,34.7518857490175,0.0,339.22072248188005,3.61938233886951,38.17559041859384,-0.0051445811776028,0.0956541790735707,0.0550771385957154,268594.335
CL G,831910,Middle 60%,0,230,30,31.0907567996625,31.0907567996625,0.0,344.12837115082044,3.361546503697138,38.905425192395455,-0.0070419598123143,0.1170331796738065,0.0817845009819053,292207.4399
CL G,831910,Middle 60%,0,240,31,26.4841629643198,26.4841629643198,0.0,346.4106432993945,3.12338896876234,39.45731161726881,-0.009995929765946,0.1349477808616102,0.1126323017626019,312508.7534
CL G,831910,Middle 60%,0,250,32,24.4306355491907,24.4306355491907,0.0,346.8169103987495,2.945711467672223,39.92340300083876,-0.0143001695325024,0.1441813771446877,0.1419001917589923,330968.3417
2000L,832387,Middle 60%,0,0,0,22.9196926719065,,0.0,267.6451255,0.131507997,6.23489720248667,0.1630126391574796,0.5970883391568008,1.873778842954699,0.0
2000L,832387,Middle 60%,0,10,1,22.0142001376584,22.0142001376584,0.0,265.6464579,0.184175112,8.84451714031971,0.0641704702288515,0.4738097988452112,1.483069042489179,0.0
2000L,832387,Middle 60%,0,20,2,21.1087076034103,21.1087076034103,0.0,263.6477904,0.236842226,11.64344571492,0.0345280244939278,0.4558451298755005,1.248319582263322,0.0
2000L,832387,Middle 60%,0,30,3,20.0164330136104,20.0164330136104,0.0,262.53122,0.311400968,14.7477483459147,0.0294096659870012,0.4515724531095316,1.008179420024552,0.0
2000L,832387,Middle 60%,0,40,4,18.1043305690623,18.1043305690623,0.0,265.5571566,0.485314014,18.0042139764653,0.0255802818604736,0.3816789515116383,0.6759009087181298,556.284191
2000L,832387,Middle 60%,0,50,5,16.192228130065,16.192228130065,0.0,268.5830932,0.65922706,21.2132909080817,0.021245282384856,0.366801554326241,0.5125444879513792,3098.115878
2000L,832387,Middle 60%,0,60,6,13.3759043551144,13.3759043551144,0.0,273.7261654,0.888210189,24.7114118561278,0.0360506009487681,0.3493927468939711,0.386761028046227,7889.010267
CL G,832387,Middle 60%,0,0,7,53.8680028308799,53.8680028308799,0.0,318.2004108135577,0.9924324074695796,17.872221143995088,0.0298664232731297,0.1530132513311173,0.3541608664323393,0.0
CL G,832387,Middle 60%,0,10,8,51.0810205988143,51.0810205988143,0.0,317.8964925038097,1.205230767512978,19.889305139981943,0.0294171636639636,0.1394610651854789,0.2242008920936226,0.0
CL G,832387,Middle 60%,0,20,9,49.7744730067275,49.7744730067275,0.0,318.29369933277826,1.5259161199306002,22.28544136252769,0.028073953355713,0.131710184473747,0.153195989231282,0.0
CL G,832387,Middle 60%,0,30,10,48.6443074058038,48.6443074058038,0.0,320.72185115984144,2.015818701500866,24.578320210207877,0.0260406397716813,0.1123534159309823,0.0969788897215033,0.0
CL G,832387,Middle 60%,0,40,11,46.8807855136659,46.8807855136659,0.0,322.1323232984306,2.5738835343319195,26.866421755202,0.0235030504522697,0.0957353147870761,0.062387934210703,549.40832
CL G,832387,Middle 60%,0,50,12,44.5582713370634,44.5582713370634,0.0,323.38082872700573,3.1651894585174705,28.4269875159074,0.0206289930549764,0.0915038743517497,0.0456305120946873,14695.75724
CL G,832387,Middle 60%,0,60,13,41.8939141299762,41.8939141299762,0.0,325.7158664394145,3.759218960077816,29.048866323800887,0.0175682553543974,0.0812929876331147,0.0314368638526909,30986.79577
CL G,832387,Middle 60%,0,70,14,37.7717878505295,61.9947771458959,24.222989295366403,328.92005505441574,4.316024908404517,29.866059792365224,0.0144526052422261,0.0692389941815367,0.0211166514281463,43257.46372
CL G,832387,Middle 60%,0,80,15,59.0585397655365,59.0585397655365,0.0,331.41259759248743,4.699574510531846,30.45400993739669,0.0113957907272535,0.0685006840120822,0.0168847753171251,46506.8016099999
CL G,832387,Middle 60%,0,90,16,55.3324955538533,55.3324955538533,0.0,332.82352295245164,4.957587364121091,29.82503293857682,0.0084935399353677,0.0641301167708306,0.0132462270017684,65026.0503399999
CL G,832387,Middle 60%,0,100,17,52.1690114678389,52.1690114678389,0.0,333.6453333427601,5.089617326137158,29.60874418408471,0.0058235611095546,0.0596828472696973,0.0108600784800993,76360.78751
CL G,832387,Middle 60%,0,110,18,48.2263119019072,48.2263119019072,0.0,333.4887394698464,5.10716669918673,29.90996564167152,0.0034455426098976,0.0659990504503374,0.0112535068635338,85545.26169
CL G,832387,Middle 60%,0,120,19,47.1072101067963,47.1072101067963,0.0,333.1206699588881,5.0621988130268285,30.061205422953076,0.0014011529135772,0.0750216173298662,0.012804275272794,96608.63747
CL G,832387,Middle 60%,0,130,20,44.6191657396922,44.6191657396922,0.0,331.68326908302373,4.984605336988018,30.60911210192989,-0.0002859593851281,0.0725488210636402,0.0131636503587028,111647.748
CL G,832387,Middle 60%,0,140,21,40.1702948111636,40.1702948111636,0.0,330.1193879569668,4.87815965251537,31.4279432503487,-0.0016101655748429,0.0774294238730663,0.0156564373973288,131188.6726
CL G,832387,Middle 60%,0,150,22,36.2968371189413,36.2968371189413,0.0,323.4657777131534,4.794554318138458,33.09042259860539,-0.002583856827094,0.0835549499865443,0.0194384806160643,152597.8351
CL G,832387,Middle 60%,0,160,23,33.8087754168609,33.8087754168609,0.0,318.6043113400079,4.741220258225537,35.014066662356214,-0.0032374441963106,0.0850293116635548,0.0231906321664707,173387.3566
CL G,832387,Middle 60%,0,170,24,29.5160261717622,29.5160261717622,0.0,317.2351928021347,4.662000133571787,36.915561253060616,-0.0036193586198247,0.0758767500625583,0.0244859440138375,195461.356
CL G,832387,Middle 60%,0,180,25,23.4852161515575,23.4852161515575,0.0,317.59573368201166,4.586607195300168,39.09330190019721,-0.0037960509178708,0.0816854767409508,0.0312875228359244,215508.4914
CL G,832387,Middle 60%,0,190,26,18.735948644508,18.735948644508,0.0,318.5445981419935,4.474368212925973,41.51093258787533,-0.0038519917935859,0.0811601764365161,0.0368810403512022,232085.2896
CL G,832387,Middle 60%,0,200,27,14.7313300694953,41.2178181992053,26.486488129709997,320.5380473775171,4.2565512336722,43.93097793975549,-0.0038896718330093,0.0848778373594783,0.0456581466970641,243670.6453
CL G,832387,Middle 60%,0,210,28,38.2815808188458,38.2815808188458,0.0,324.1630548491324,3.99855308445526,46.40806243495706,-0.0040296015050832,0.0913032117519699,0.0579689000390223,252571.7448
CL G,832387,Middle 60%,0,220,29,34.8822037289904,34.8822037289904,0.0,329.6956195828931,3.767942303183194,48.60885593006946,-0.004410311161652,0.0981958919920407,0.0733657645819398,268279.5084
CL G,832387,Middle 60%,0,230,30,30.4512581817979,30.4512581817979,0.0,333.3595510972019,3.514939336400176,50.6784246022623,-0.005188351037463,0.1023012272501948,0.0897104566545756,278965.023799999
CL G,832387,Middle 60%,0,240,31,26.9860542807344,26.9860542807344,0.0,335.7961623849895,3.293301553000094,51.87265447607597,-0.0065382912501656,0.1070055384381662,0.1099209193315911,286490.4959
CL G,832387,Middle 60%,0,250,32,27.0203059515086,27.0203059515086,0.0,337.7357476483925,3.1536245239723666,52.272378299289066,-0.0086527218003122,0.1092451793930735,0.1313093567401624,290420.5591
2000L,832391,Bottom 20%,2,0,0,39.841118264171,,0.0,282.3368046,0.018215490952381,2.64388016207815,0.1780133394089822,3.229949676640794,16.97733886274199,307.212782
2000L,832391,Bottom 20%,2,10,1,38.8795095805857,38.8795095805857,0.0,281.5092184,0.362828051,5.75553563499111,0.0638716385757353,0.2559087626071349,0.8574745149657,0.0
2000L,832391,Bottom 20%,2,20,2,37.9179008970003,37.9179008970003,0.0,280.6816322,0.73439736,8.86719109680284,0.0322445002732578,0.174648402878292,0.4247516828851562,0.0
2000L,832391,Bottom 20%,2,30,3,36.6635565676413,36.6635565676413,0.0,279.854046,0.985482395,11.9788465697158,0.0339820070531116,0.1674981361852671,0.3163046712848735,246.42374
2000L,832391,Bottom 20%,2,40,4,34.4974121261573,34.4974121261573,0.0,279.0264598,0.836288845,15.0905020315275,0.0387380515196492,0.2430575201348595,0.3712166199830661,1811.783354
2000L,832391,Bottom 20%,2,50,5,32.3312676846732,32.3312676846732,0.0,276.9039277,0.687095295,18.2021574933392,0.0349703363300148,0.3534601574164353,0.4484551370057453,4452.992258
2000L,832391,Bottom 20%,2,60,6,29.7887061990719,29.7887061990719,0.0,281.4650887,0.828077262,21.2511407304618,0.029940374194143,0.3427820476150591,0.3680501661472528,8232.213802
CL G,832391,Bottom 20%,2,0,7,54.4142783421035,54.4142783421035,0.0,318.1743998223467,0.9076307150743506,18.96449536309619,0.0197719716890082,0.2315211784591728,0.5583509166926917,0.0
CL G,832391,Bottom 20%,2,10,8,52.1222583427696,52.1222583427696,0.0,314.8505474827804,1.1784259565666244,21.34265292290938,0.0240309024462294,0.2105282507210678,0.3510630845325952,0.0
CL G,832391,Bottom 20%,2,20,9,49.9857488731987,49.9857488731987,0.0,313.0918998879175,1.5184349005132205,24.455291916743096,0.0260528392224714,0.1816283000446165,0.2107393083185098,0.0
CL G,832391,Bottom 20%,2,30,10,47.1166776182863,47.1166776182863,0.0,312.726356155096,1.942627797615908,27.700881832419597,0.0262769782554867,0.1708937008982548,0.1382872266813749,1519.393762
CL G,832391,Bottom 20%,2,40,11,44.3421004129754,44.3421004129754,0.0,314.54284464255204,2.3995398482274792,30.470336823381093,0.0251042316721182,0.1433628184112777,0.0813176932002908,16110.5240199999
CL G,832391,Bottom 20%,2,50,12,42.8117966040542,42.8117966040542,0.0,318.43028023713146,2.890792094581304,33.002233083826354,0.0228972274882989,0.0975908648909342,0.0395287617807292,44766.55132
CL G,832391,Bottom 20%,2,60,13,35.5264440873465,35.5264440873465,0.0,323.55404770351805,3.434648253988644,35.24744269950026,0.0199803096090522,0.0909872622495622,0.0276206601750032,73657.61635
CL G,832391,Bottom 20%,2,70,14,33.5669852516707,60.6416263948247,27.074641143153997,329.3925845425077,4.004161530155457,36.21658603555174,0.0166395378284917,0.0963639560977558,0.0240713889947611,98616.52397
CL G,832391,Bottom 20%,2,80,15,56.2064995892448,56.2064995892448,0.0,334.6253463875491,4.426086047251161,36.630606316903794,0.0131226878298213,0.0929758491878974,0.0218168809808929,122915.0788
CL G,832391,Bottom 20%,2,90,16,52.6098890794644,52.6098890794644,0.0,339.37800390110937,4.734088330046796,35.270329418197335,0.0096392511853351,0.0877630476053834,0.0220824346833805,137264.4571
CL G,832391,Bottom 20%,2,100,17,49.5873914884877,49.5873914884877,0.0,341.4170716903529,5.0250679839769,33.699822362410416,0.0063604353564175,0.0855446149872959,0.0253148592806143,147601.1858
CL G,832391,Bottom 20%,2,110,18,45.4038330058393,45.4038330058393,0.0,340.0854373493636,5.2143671442372375,32.80228396774832,0.0034191636935431,0.08189913014991,0.0298161526983101,157502.42
CL G,832391,Bottom 20%,2,120,19,43.6563754912409,43.6563754912409,0.0,337.5387142124342,5.248568881391687,33.981713990518124,0.000910075436277,0.0836817229715299,0.0379396513862786,170097.641
CL G,832391,Bottom 20%,2,130,20,42.7771595617131,42.7771595617131,0.0,337.0342950609337,5.23281214389787,34.9901620249846,-0.0011104742867257,0.082921920269388,0.0465949447746179,188434.398
CL G,832391,Bottom 20%,2,140,21,38.6535744798952,38.6535744798952,0.0,335.3531253578321,5.122806285467686,39.54972081205371,-0.0026244144577196,0.0913473486989208,0.0628637178304262,214951.4781
CL G,832391,Bottom 20%,2,150,22,31.5332321932103,31.5332321932103,0.0,336.6869547318381,4.93998549420078,46.38695001954594,-0.0036519581698691,0.106114684605527,0.0881920431989564,249060.4103
