Cell Line,ID,Titer_group,Titer_category,Run Time (hr),input_step,input_step_2000,input_step_400_2000,input_step_80_400_2000,glc,glc_after,glc_feed,osmo,vcd,lac,mu,qglc_poly,qlac_poly,base
CL G,759012,Middle 60%,0,250,25,32,39,46,20.0931012899931,20.0931012899931,0.0,255.36500829288585,3.894921110041828,0.0,-0.0131153925156776,0.0105313190215179,0.000332835815537,8288.900375
80L,772038,Middle 60%,0,0,0,0,0,0,66.524468294145,,0.0,285.3224138,0.220820172,9.70802191385435,0.098268957952287,0.6975635229225328,1.310306709098056,0.0
80L,772038,Middle 60%,0,10,1,1,1,1,61.4775783210106,61.47757832101059,0.0,293.4183658,0.378714906,11.7067452819715,0.0147544770749941,0.6023529692848518,0.6303304042732848,21.81412
80L,772038,Middle 60%,0,20,2,2,2,2,56.4306883478762,56.4306883478762,0.0,301.5143178,0.53660964,13.7054686389875,0.0077014433397164,0.4841199729101696,0.4340923640360868,22.0
80L,772038,Middle 60%,0,30,3,3,3,3,51.3837983358866,51.3837983358866,0.0,309.6102699,0.694504374,15.7041920071047,0.0262138507815834,0.3314148128885628,0.3448024779423971,22.0
80L,772038,Middle 60%,0,40,4,4,4,4,52.6788441295321,52.6788441295321,0.0,306.4600207,0.947793205,18.715366563055,0.0395512804053072,0.1489128521978834,0.2751811780104725,22.0
80L,772038,Middle 60%,0,50,5,5,5,5,54.1687219132307,54.1687219132307,0.0,302.7410124,1.20452201,21.7576448712255,0.0371289001851825,-0.0078690416672993,0.2446372862729062,32.1608649999999
80L,772038,Middle 60%,0,60,6,6,6,6,51.7648402495614,51.7648402495614,0.0,302.32873,1.683746075,24.4382690164298,0.0285174650650872,-0.1308463505099396,0.2028438703601211,131.011407
400L,772038,Middle 60%,0,0,0,0,0,7,59.7893179799729,,0.0,289.6531935,0.292515482,7.17358150532859,0.0741540396407096,1.334361418804554,0.9764127218512662,0.0
400L,772038,Middle 60%,0,10,1,1,1,8,56.4426010790648,56.4426010790648,0.0,292.5902564,0.30926356,9.07797875222024,0.0062334578844121,1.109784113143266,0.6233326901112977,0.0
400L,772038,Middle 60%,0,20,2,2,2,9,53.0958841115477,53.0958841115477,0.0,295.5273193,0.326011637,10.9823759880106,0.0019363530116222,0.8712081581842797,0.4683193792990407,0.0
400L,772038,Middle 60%,0,30,3,3,3,10,50.1591073514065,50.1591073514065,0.0,298.6587963,0.369017473,12.8948792628774,0.0190479553710146,0.576520153151844,0.4480174845026307,0.0
400L,772038,Middle 60%,0,40,4,4,4,11,49.1139884600013,49.1139884600013,0.0,302.825463,0.545118096,14.844365697158,0.0318556448955362,0.23734640861912,0.4232481475515289,0.0
400L,772038,Middle 60%,0,50,5,5,5,12,48.0688695685961,48.0688695685961,0.0,306.9921296,0.72121872,16.7938521314387,0.0311489511024053,0.0470473572082136,0.4837081884086722,0.0
400L,772038,Middle 60%,0,60,6,6,6,13,48.1588628133395,48.1588628133395,0.0,303.8021534,0.926215768,21.9161585035524,0.0242195530931126,-0.0794686889758711,0.5611476574402176,93.692062
2000L,772038,Middle 60%,0,0,0,0,7,14,41.0973211938542,,0.0,287.0502434,0.167872926,2.09622844138543,0.1595043945288259,0.9930360174677616,1.507922375952115,0.0
2000L,772038,Middle 60%,0,10,1,1,8,15,39.3917630164968,39.3917630164968,0.0,284.9640125,0.192872921,4.73094403863232,0.0630575848967001,0.8808180064403154,1.350899303546313,0.0
2000L,772038,Middle 60%,0,20,2,2,9,16,37.6862048391394,37.6862048391394,0.0,282.8777816,0.217872916,7.36565962477797,0.032650464246341,0.7968286105525798,1.261992706886271,0.0
2000L,772038,Middle 60%,0,30,3,3,10,17,35.9632997735296,35.9632997735296,0.0,280.7915508,0.259057755,10.087989054174,0.0283723117829486,0.6865965288745582,1.143936997896704,7.849725
2000L,772038,Middle 60%,0,40,4,4,11,18,34.1169960700725,34.1169960700725,0.0,278.7053199,0.424897585,13.3970894982238,0.0276350104762435,0.4299113374689828,0.7642478203338977,340.973991
2000L,772038,Middle 60%,0,50,5,5,12,19,32.2706923610648,32.2706923610648,0.0,284.0560118,0.590737415,16.7061899422735,0.0251730470604666,0.3182594656109334,0.6095736106617302,1899.795191
2000L,772038,Middle 60%,0,60,6,6,13,20,30.374680693399,30.374680693399,0.0,285.5113132,0.794440027,20.5222792073712,0.0330435120343791,0.2440544328713889,0.5065938199208831,4724.551458
CL G,772038,Middle 60%,0,0,0,7,14,21,57.2357242611958,57.2357242611958,0.0,317.68505133174824,0.9771016634991996,14.67385671605351,0.0117382678013706,0.2476026034204421,0.4017357736804216,0.0
CL G,772038,Middle 60%,0,10,1,8,15,22,55.4088952352405,55.4088952352405,0.0,315.20415775447503,1.2430335321347017,16.698020913233385,0.0200046644413306,0.2228189148781436,0.2901156190979585,0.0
CL G,772038,Middle 60%,0,20,2,9,16,23,53.0484828481982,53.0484828481982,0.0,312.55001804346887,1.6427398653855256,19.188459232989697,0.0249300723385066,0.183816657237441,0.1892463805059496,0.0
CL G,772038,Middle 60%,0,30,3,10,17,24,49.5478480872132,49.5478480872132,0.0,311.7975147031397,2.1385390175763543,21.62001054993532,0.0271214366367381,0.13241523178163,0.1052972229671192,0.0
CL G,772038,Middle 60%,0,40,4,11,18,25,46.4789932502941,46.4789932502941,0.0,313.0244890474138,2.789560013452112,23.897661495303648,0.0271369411636139,0.1042037372486599,0.061659341015751,224.47969
CL G,772038,Middle 60%,0,50,5,12,19,26,45.0535523435244,45.0535523435244,0.0,315.7419662748202,3.513448689568502,25.691730839228747,0.0254860084304717,0.0823904243391053,0.034072644198669,11687.67899
CL G,772038,Middle 60%,0,60,6,13,20,27,40.3776912009591,40.3776912009591,0.0,319.36436422417,4.221127569768992,26.634355019027343,0.022629299632398,0.069820594602851,0.0179046580862813,32900.28683
CL G,772038,Middle 60%,0,70,7,14,21,28,38.7018651557539,38.7018651557539,0.0,323.3903382923349,4.900469142801805,26.70274533785816,0.0189787146482286,0.059724309660183,0.0069904501260444,46328.34656
CL G,772038,Middle 60%,0,80,8,15,22,29,36.0724649627564,64.6072496678969,28.534784705140495,326.54282094960934,5.374135855855761,26.115532492551612,0.0148973920405479,0.0540082187760659,-0.0003926665044973,49908.80203
CL G,772038,Middle 60%,0,90,9,16,23,30,61.9778494748995,61.9778494748995,0.0,328.64323925816507,5.617000270761439,24.25378719308416,0.0106997090556895,0.0500259249983389,-0.00593445853282,49908.80203
CL G,772038,Middle 60%,0,100,10,17,24,31,59.9771885477031,59.9771885477031,0.0,328.200104407869,5.923668712837319,22.256428142059573,0.0066512816237359,0.047284840106238,-0.0103430655409901,49908.80203
CL G,772038,Middle 60%,0,110,11,18,25,32,57.0915402206976,57.0915402206976,0.0,325.15410552027964,6.17455485645231,20.547636123958966,0.0029689643585186,0.0466675178911054,-0.0144203701019842,49908.80203
CL G,772038,Middle 60%,0,120,12,19,26,33,56.8674177934678,56.8674177934678,0.0,320.1057196897714,6.222794985571578,19.33559104734469,-0.0001791494423818,0.0461199103317541,-0.0180125665721389,49908.80203
CL G,772038,Middle 60%,0,130,13,20,27,34,52.2396374142409,52.2396374142409,0.0,313.2684708788087,6.143258676429578,18.866421223322615,-0.0026737277976362,0.0514259997713944,-0.023879689796085,49908.80203
CL G,772038,Middle 60%,0,140,14,21,28,35,49.267437504163,49.267437504163,0.0,304.97272531449306,5.947987431418883,18.67966349391731,-0.0044442000421659,0.0505613128989613,-0.0268554978893351,49908.80203
CL G,772038,Middle 60%,0,150,15,22,29,36,46.6108829014853,46.6108829014853,0.0,295.15569274878607,5.702825250581829,18.31223077620486,-0.0054687568271438,0.049624473544574,-0.0293568573538964,49908.80203
CL G,772038,Middle 60%,0,160,16,23,30,37,42.9598833677479,42.9598833677479,0.0,286.8591145585795,5.456011556206275,17.57623071606673,-0.0057743501199934,0.0504250891795333,-0.0325826619775578,62539.56779
CL G,772038,Middle 60%,0,170,17,24,31,38,38.872033487644,38.872033487644,0.0,281.87440625185206,5.2117856269119525,15.979588708634068,-0.0054366932043894,0.0438251018440871,-0.0304711094711203,72757.03918
CL G,772038,Middle 60%,0,180,18,25,32,39,36.029544955483,36.029544955483,0.0,278.6429402576782,4.987838702448629,13.69175442785947,-0.0045802606802575,0.0476283657941932,-0.0352103933732293,72888.99994
CL G,772038,Middle 60%,0,190,19,26,33,40,32.5475847876285,32.5475847876285,0.0,275.6997548953343,4.788189275945777,10.913183147144345,-0.0033782884637747,0.0773219679702737,-0.0601817099679415,72888.99994
CL G,772038,Middle 60%,0,200,20,27,34,41,29.6358056684207,29.6358056684207,0.0,272.7639359921466,4.604185100272918,7.995201622117931,-0.0020527737873684,0.0665735589989506,-0.0540953855491021,72888.99994
CL G,772038,Middle 60%,0,210,21,28,35,42,27.6514633706343,27.6514633706343,0.0,269.4943113508078,4.442132240426441,5.145591810135654,-0.000874475199718,0.0527682678019559,-0.0444315010195724,72888.99994
CL G,772038,Middle 60%,0,220,22,29,36,43,26.2608210384333,26.2608210384333,0.0,266.97691644462526,4.282812760949313,2.45723318327783,-0.0001629125657526,0.0549059101358232,-0.0475799489618829,72888.99994
CL G,772038,Middle 60%,0,230,23,30,37,44,23.8863389007304,23.8863389007304,0.0,264.87900526601453,4.222639276072466,0.430716607200272,-0.0002863670666535,0.051487476230964,-0.0456190481738324,72888.99994
CL G,772038,Middle 60%,0,240,24,31,38,45,22.2376032383045,22.2376032383045,0.0,263.1089859880342,4.224578360602326,0.0,-0.0016618811998529,0.0527240070397181,-0.0474498721672569,72888.99994
CL G,772038,Middle 60%,0,250,25,32,39,46,20.2001498257066,20.2001498257066,0.0,261.8297908381819,4.2689082188447,0.0,-0.004755258779033,0.0514941496317208,-0.0467458443617621,72888.99994
80L,772605,Top 20%,1,0,0,0,0,0,56.6825663314016,,0.0,307.9715925,0.287926163,11.5001362899644,0.0612250214177348,-2.175649384128354,1.071686071743029,0.0
80L,772605,Top 20%,1,10,1,1,1,1,57.3297032571771,57.3297032571771,0.0,304.2163769,0.446259495,13.5816196380994,0.0158740971739507,-0.5335071052758344,0.527104185712426,0.0
80L,772605,Top 20%,1,20,2,2,2,2,57.9768401274451,57.9768401274451,0.0,300.4611613,0.604592826,15.6631029862344,0.0121273283140019,0.0541451526343,0.3521104097049726,0.0
80L,772605,Top 20%,1,30,3,3,3,3,58.2070811962965,58.20708119629651,0.0,297.0324471,0.781613114,17.8214966918294,0.020302397773799,0.2844796871385327,0.2891361004304975,0.0
80L,772605,Top 20%,1,40,4,4,4,4,54.6134015519882,54.6134015519882,0.0,297.4468117,1.168844182,20.6853403530195,0.024538737281609,0.2818673872246132,0.2330583496810486,0.0
80L,772605,Top 20%,1,50,5,5,5,5,51.0197219187815,51.0197219187815,0.0,297.8611763,1.556075249,23.5491840142095,0.0227975273580555,0.2276231867181544,0.2273621251832289,25.134589
80L,772605,Top 20%,1,60,6,6,6,6,47.6622190490463,47.6622190490463,0.0,310.4085726,2.429951473,27.391474456039,0.0268616973161186,0.1194987534255743,0.1902494377879554,120.059792
400L,772605,Top 20%,1,0,0,0,0,7,61.7330388108084,,0.0,300.1871589,0.24518516,4.55771037966252,0.0635799751357118,1.693097219639071,1.129408570353582,39.017065
400L,772605,Top 20%,1,10,1,1,1,8,58.982011423433,58.982011423433,0.0,299.7485624,0.328396838,7.29433413632326,0.0291252171958312,0.8526000443644886,0.8329120633953795,87.306663
400L,772605,Top 20%,1,20,2,2,2,9,56.230984091565,56.23098409156499,0.0,299.3099659,0.411608515,10.030957892984,0.0219371204380513,0.4617036404916081,0.6793830771639878,87.306663
400L,772605,Top 20%,1,30,3,3,3,10,54.0336284719909,54.0336284719909,0.0,298.1343874,0.492669947,12.9104299178508,0.0190331412043103,0.2948673592372006,0.5992992621021761,87.306663
400L,772605,Top 20%,1,40,4,4,4,11,53.0499519805057,53.0499519805057,0.0,295.1828766,0.568672752,16.0866619893428,0.013217291616266,0.2561834858085281,0.5633755360927758,87.306663
400L,772605,Top 20%,1,50,5,5,5,12,52.0662754890206,52.0662754890206,0.0,292.2313657,0.644675557,19.2628940608348,0.013080139575296,0.2967042765755825,0.5506624194448986,90.392034
400L,772605,Top 20%,1,60,6,6,6,13,48.9254020515553,48.9254020515553,0.0,320.7117308,0.998953995,23.1521366785079,0.0429988087624979,0.2823479041888138,0.3995415144846369,693.770013
2000L,772605,Top 20%,1,0,0,0,7,14,37.5758738537711,,0.0,278.383205,0.198240385,0.0,0.1481898385275854,-0.1065590549787721,-1.813718134353516,0.0
2000L,772605,Top 20%,1,10,1,1,8,15,37.2924318313017,37.2924318313017,0.0,280.0627012,0.231783361,0.0,0.0491830674059401,0.1079859093537659,0.2534251412166123,0.0
2000L,772605,Top 20%,1,20,2,2,9,16,37.0089898088323,37.0089898088323,0.0,281.7421973,0.265326337,0.228493572380106,0.027155138048007,0.2574547423553706,1.29985912499596,0.0
2000L,772605,Top 20%,1,30,3,3,10,17,36.3652344468127,36.3652344468127,0.0,282.1560224,0.316423307,5.4095924955595,0.0309863770792269,0.3435785217967151,1.576651262729611,0.0
2000L,772605,Top 20%,1,40,4,4,11,18,34.7360843269166,34.7360843269166,0.0,278.7946779,0.416353902,10.5906914076376,0.033427923429074,0.3512625229500886,1.250731090435089,0.0
2000L,772605,Top 20%,1,50,5,5,12,19,33.1069342125713,33.1069342125713,0.0,275.4333333,0.516284497,15.771790330817,0.0311017283310547,0.3504062870573986,0.7950259064265635,2210.495109
2000L,772605,Top 20%,1,60,6,6,13,20,31.2898782555118,31.2898782555118,0.0,280.9693528,0.678371006,18.205301187833,0.0445005553227101,0.3135388821266724,0.2476927022095619,8296.633954
CL G,772605,Top 20%,1,0,0,7,14,21,55.370911304647,55.370911304647,0.0,325.0682566727714,1.040732560230806,14.962238813702449,0.0253453498531742,0.179601274769197,0.3569802137809057,0.0
CL G,772605,Top 20%,1,10,1,8,15,22,53.6537196929327,53.6537196929327,0.0,320.6403459577579,1.2994039294301087,16.88337945963364,0.0282051300158217,0.1456214446623051,0.2183161338345212,0.0
CL G,772605,Top 20%,1,20,2,9,16,23,53.370589106108,53.370589106108,0.0,316.4693983808573,1.707415185509769,19.078402854659817,0.0290174193550788,0.1258752950954741,0.1422507438835473,0.0
CL G,772605,Top 20%,1,30,3,10,17,24,51.351206892915,51.351206892915,0.0,313.3810467567534,2.2737419749422974,21.098666380592903,0.0282173191854149,0.103102288881797,0.0866903695509483,0.0
CL G,772605,Top 20%,1,40,4,11,18,25,47.463638435578,47.463638435578,0.0,312.112737565554,2.9619989210463413,22.90641037528614,0.0262005462117625,0.0845827636325365,0.0513865066709213,0.0
CL G,772605,Top 20%,1,50,5,12,19,26,45.3112526810097,45.3112526810097,0.0,312.79102680688936,3.678891563561761,24.24781264326859,0.0233234325295172,0.0763520773843694,0.0316823202893783,2687.991954
CL G,772605,Top 20%,1,60,6,13,20,27,41.895408390506,41.895408390506,0.0,314.63025741443874,4.352303319485936,24.923705163614496,0.0199029256245378,0.0639081589838213,0.0161585064751976,14345.7955
CL G,772605,Top 20%,1,70,7,14,21,28,39.4051854170829,63.1453144628413,23.7401290457584,315.29752109854456,4.942580310938916,24.97085731758982,0.016216588373146,0.0515905178406216,0.0058844174330697,21765.08795
CL G,772605,Top 20%,1,80,8,15,22,29,60.8187849419392,60.8187849419392,0.0,316.2555409895161,5.436991180155757,24.28278322584695,0.0125025990421268,0.0470830185456295,-0.0003072094224969,24680.9931899999
CL G,772605,Top 20%,1,90,9,16,23,30,60.2105624569817,60.2105624569817,0.0,318.69145526171127,5.979960797356451,23.155910079016508,0.0089597512887282,0.0446521966077493,-0.0050331930812639,27904.69646
CL G,772605,Top 20%,1,100,10,17,24,31,57.3257383600879,57.3257383600879,0.0,318.1160300285819,6.348752884894108,21.987956329047027,0.0057474541606612,0.0425402712709455,-0.0088236190022831,28639.90021
CL G,772605,Top 20%,1,110,11,18,25,32,53.8755756733053,53.8755756733053,0.0,315.4602345627493,6.519132374189776,20.808581566687717,0.0029857320961002,0.0440875443050402,-0.0129121162335207,28639.90021
CL G,772605,Top 20%,1,120,12,19,26,33,54.2947934845356,54.2947934845356,0.0,312.72281986485274,6.556496326635805,19.771582802248464,0.0007552249236823,0.0452189323730361,-0.0167713900194731,28639.90021
CL G,772605,Top 20%,1,130,13,20,27,34,49.2680059115433,49.2680059115433,0.0,311.8866703940695,6.450437328661737,19.02156829030826,-0.0009028121374919,0.0445477766248574,-0.019732733598867,28841.18607
CL G,772605,Top 20%,1,140,14,21,28,35,46.9831735662425,46.9831735662425,0.0,302.2424116020131,6.263503761346802,18.506488350185865,-0.0019865084778591,0.0416649327631555,-0.0212625466509009,30597.31697
CL G,772605,Top 20%,1,150,15,22,29,36,43.969193532272,43.969193532272,0.0,295.34657450393235,6.067770601106791,17.796536030934856,-0.0025333780973926,0.0401809558213378,-0.0230677257546738,33296.24332
CL G,772605,Top 20%,1,160,16,23,30,37,39.1646596394236,39.1646596394236,0.0,291.1307355959681,5.951377934060958,16.710502699999125,-0.0026203196056028,0.0409708036834051,-0.0260284837889165,34824.64748
CL G,772605,Top 20%,1,170,17,24,31,38,37.8139972856857,37.8139972856857,0.0,289.9334478410938,5.831441058040426,15.09707191480881,-0.0023636162215367,0.0450855673852419,-0.0313298510932261,34945.20187
CL G,772605,Top 20%,1,180,18,25,32,39,33.3457637602966,33.3457637602966,0.0,289.9552113683814,5.693541591992457,13.029827389573194,-0.0019189357737787,0.0560934323635909,-0.0422897873842967,34945.20187
CL G,772605,Top 20%,1,190,19,26,33,40,31.7233088101423,31.7233088101423,0.0,289.5181380079616,5.524576361425156,10.64953231364956,-0.0014813307004495,0.0430087540197678,-0.034985704320101,34945.20187
CL G,772605,Top 20%,1,200,20,27,34,41,29.4409827482848,29.4409827482848,0.0,288.73808079970803,5.296672211847457,8.099574818255242,-0.0012852380492073,0.0413720041949634,-0.0361924150339853,34945.20187
CL G,772605,Top 20%,1,210,21,28,35,42,27.7161538777503,27.7161538777503,0.0,287.20803556269306,5.0636011311510005,5.659714696379441,-0.0016044794772467,0.0411658996302345,-0.0386785546663102,34945.20187
CL G,772605,Top 20%,1,220,22,29,36,43,26.6477536412886,26.6477536412886,0.0,285.0909621730087,4.862413467393531,3.31854983345672,-0.0027522612512995,0.0378378987833945,-0.0382133590976727,34945.20187
CL G,772605,Top 20%,1,230,23,30,37,44,24.9611305701725,24.9611305701725,0.0,283.0492333477804,4.702120900816586,1.463904038527298,-0.0050811742476344,0.0375220457543286,-0.0408571746360962,34945.20187
CL G,772605,Top 20%,1,240,24,31,38,45,23.0883874253424,23.0883874253424,0.0,281.41991391453547,4.535738908065486,0.1464110304515925,-0.0089831939520568,0.0366850252600256,-0.0433271613347864,34945.20187
CL G,772605,Top 20%,1,250,25,32,39,46,19.8973728213326,19.8973728213326,0.0,279.4989996780353,4.330867331560885,0.0,-0.0148896804599092,0.0385614827619971,-0.0498940193403391,34945.20187
80L,773374,Top 20%,1,0,0,0,0,0,55.2652078254401,,0.0,309.823131,0.257557486,11.7529574045293,0.0747572197042694,-2.62037520044956,1.018023541345642,0.0
80L,773374,Top 20%,1,10,1,1,1,1,55.6350159306378,55.6350159306378,0.0,308.2400176,0.456496478,13.7937336811722,0.0330278985735028,-0.5686281185214008,0.4992032149764778,0.0
80L,773374,Top 20%,1,20,2,2,2,2,56.0048240413863,56.0048240413863,0.0,306.6569041,0.65543547,15.8345099578152,0.0231941774243785,0.0535324920593383,0.360978156402397,0.0
80L,773374,Top 20%,1,30,3,3,3,3,56.6509268078776,56.6509268078776,0.0,304.8337791,0.848546256,17.7757385435168,0.0244297601640615,0.3067038638121797,0.3233594461664866,0.0
80L,773374,Top 20%,1,40,4,4,4,4,52.1401629532183,52.14016295321829,0.0,308.3999009,1.253590752,21.6849804396092,0.0252370557865977,0.328507118536242,0.2667091988619846,0.188629
